frl_apartment_5_00000 0 1 2 0.09105282264208975 0.06301466327802971
frl_apartment_5_03662 0 1 4 0.052438482288818894 -0.1192403926413717
frl_apartment_5_03663 0 1 2 0.052438482288818894 0.03883716157428349
frl_apartment_5_03663 0 1 3 0.052438482288818894 0.1376260278134164
frl_apartment_5_03663 0 1 4 0.052438482288818894 -0.1192403926413717
frl_apartment_5_03664 0 1 2 0.052438482288818894 0.03883716157428349
frl_apartment_5_03664 0 1 3 0.052438482288818894 0.1376260278134164
frl_apartment_5_03664 0 1 4 0.052438482288818894 -0.1192403926413717
frl_apartment_5_03665 0 1 2 0.052438482288818894 0.03883716157428349
frl_apartment_5_03665 0 1 3 0.052438482288818894 0.1376260278134164
frl_apartment_5_03665 0 1 4 0.052438482288818894 -0.1192403926413717
frl_apartment_5_03670 0 1 2 0.08242418272792033 0.07939554735711632
frl_apartment_5_03670 0 1 3 0.08242418272792033 0.1426732285004341
frl_apartment_5_03670 0 1 4 0.08242418272792033 -0.09445996400735249
frl_apartment_5_03671 0 1 2 0.08242418272792033 0.07939554735711632
frl_apartment_5_03671 0 1 3 0.08242418272792033 0.1426732285004341
frl_apartment_5_03671 0 1 4 0.08242418272792033 -0.09445996400735249
frl_apartment_5_03672 0 1 2 0.08242418272792033 0.07939554735711632
frl_apartment_5_03672 0 1 3 0.08242418272792033 0.1426732285004341
frl_apartment_5_03672 0 1 4 0.08242418272792033 -0.09445996400735249
frl_apartment_5_03673 0 1 2 0.08242418272792033 0.07939554735711632
frl_apartment_5_03673 0 1 3 0.08242418272792033 0.1426732285004341
frl_apartment_5_03673 0 1 4 0.08242418272792033 -0.09445996400735249
frl_apartment_5_03674 0 1 2 0.08242418272792033 0.07939554735711632
frl_apartment_5_03674 0 1 3 0.08242418272792033 0.1426732285004341
frl_apartment_5_03674 0 1 4 0.08242418272792033 -0.09445996400735249
frl_apartment_5_03675 0 1 2 0.08242418272792033 0.07939554735711632
frl_apartment_5_03675 0 1 3 0.08242418272792033 0.1426732285004341
frl_apartment_5_03675 0 1 4 0.08242418272792033 -0.09445996400735249
frl_apartment_5_03680 0 1 2 0.10032841473250598 0.07463547433413911
frl_apartment_5_03680 0 1 3 0.10032841473250598 0.17155833857280514
frl_apartment_5_03680 0 1 4 0.10032841473250598 -0.1548305265144692
frl_apartment_5_03681 0 1 2 0.10032841473250598 0.07463547433413911
frl_apartment_5_03681 0 1 3 0.10032841473250598 0.17155833857280514
frl_apartment_5_03681 0 1 4 0.10032841473250598 -0.1548305265144692
frl_apartment_5_03682 0 1 2 0.10032841473250598 0.07463547433413911
frl_apartment_5_03682 0 1 3 0.10032841473250598 0.17155833857280514
frl_apartment_5_03682 0 1 4 0.10032841473250598 -0.1548305265144692
frl_apartment_5_03683 0 1 2 0.10032841473250598 0.07463547433413911
frl_apartment_5_03683 0 1 3 0.10032841473250598 0.17155833857280514
frl_apartment_5_03683 0 1 4 0.10032841473250598 -0.1548305265144692
frl_apartment_5_03684 0 1 2 0.10032841473250598 0.07463547433413911
frl_apartment_5_03684 0 1 3 0.10032841473250598 0.17155833857280514
frl_apartment_5_03684 0 1 4 0.10032841473250598 -0.1548305265144692
frl_apartment_5_03685 0 1 2 0.10032841473250598 0.07463547433413911
frl_apartment_5_03685 0 1 3 0.10032841473250598 0.17155833857280514
frl_apartment_5_03685 0 1 4 0.10032841473250598 -0.1548305265144692
frl_apartment_5_03690 0 1 2 0.09574679736345162 0.037016324219712154
frl_apartment_5_03690 0 1 3 0.09574679736345162 0.17222740694712066
frl_apartment_5_03690 0 1 4 0.09574679736345162 -0.11434002618694389
frl_apartment_5_03691 0 1 2 0.09574679736345162 0.037016324219712154
frl_apartment_5_03691 0 1 3 0.09574679736345162 0.17222740694712066
frl_apartment_5_03691 0 1 4 0.09574679736345162 -0.11434002618694389
frl_apartment_5_03692 0 1 2 0.09574679736345162 0.037016324219712154
frl_apartment_5_03692 0 1 3 0.09574679736345162 0.17222740694712066
frl_apartment_5_03692 0 1 4 0.09574679736345162 -0.11434002618694389
frl_apartment_5_03693 0 1 2 0.09574679736345162 0.037016324219712154
frl_apartment_5_03693 0 1 3 0.09574679736345162 0.17222740694712066
frl_apartment_5_03693 0 1 4 0.09574679736345162 -0.11434002618694389
frl_apartment_5_03694 0 1 2 0.09574679736345162 0.037016324219712154
frl_apartment_5_03694 0 1 3 0.09574679736345162 0.17222740694712066
frl_apartment_5_03694 0 1 4 0.09574679736345162 -0.11434002618694389
frl_apartment_5_03695 0 1 2 0.09574679736345162 0.037016324219712154
frl_apartment_5_03695 0 1 3 0.09574679736345162 0.17222740694712066
frl_apartment_5_03695 0 1 4 0.09574679736345162 -0.11434002618694389
frl_apartment_5_03700 0 1 2 0.06902931197693357 0.02911129690174813
frl_apartment_5_03700 0 1 3 0.06902931197693357 0.17143734061096041
frl_apartment_5_03700 0 1 4 0.06902931197693357 -0.11469506298207764
frl_apartment_5_03701 0 1 2 0.06902931197693357 0.02911129690174813
frl_apartment_5_03701 0 1 3 0.06902931197693357 0.17143734061096041
frl_apartment_5_03701 0 1 4 0.06902931197693357 -0.11469506298207764
frl_apartment_5_03702 0 1 2 0.06902931197693357 0.02911129690174813
frl_apartment_5_03702 0 1 3 0.06902931197693357 0.17143734061096041
frl_apartment_5_03702 0 1 4 0.06902931197693357 -0.11469506298207764
frl_apartment_5_03703 0 1 2 0.06902931197693357 0.02911129690174813
frl_apartment_5_03703 0 1 3 0.06902931197693357 0.17143734061096041
frl_apartment_5_03703 0 1 4 0.06902931197693357 -0.11469506298207764
frl_apartment_5_03704 0 1 2 0.06902931197693357 0.02911129690174813
frl_apartment_5_03704 0 1 3 0.06902931197693357 0.17143734061096041
frl_apartment_5_03704 0 1 4 0.06902931197693357 -0.11469506298207764
frl_apartment_5_03705 0 1 2 0.06902931197693357 0.02911129690174813
frl_apartment_5_03705 0 1 3 0.06902931197693357 0.17143734061096041
frl_apartment_5_03705 0 1 4 0.06902931197693357 -0.11469506298207764
frl_apartment_5_03710 0 1 2 0.0870484367122935 0.07249596811852739
frl_apartment_5_03710 0 1 3 0.0870484367122935 0.11063773917225109
frl_apartment_5_03710 0 1 4 0.0870484367122935 -0.10440762397519307
frl_apartment_5_03711 0 1 2 0.0870484367122935 0.07249596811852739
frl_apartment_5_03711 0 1 3 0.0870484367122935 0.11063773917225109
frl_apartment_5_03711 0 1 4 0.0870484367122935 -0.10440762397519307
frl_apartment_5_03712 0 1 2 0.0870484367122935 0.07249596811852739
frl_apartment_5_03712 0 1 3 0.0870484367122935 0.11063773917225109
frl_apartment_5_03712 0 1 4 0.0870484367122935 -0.10440762397519307
frl_apartment_5_03713 0 1 2 0.0870484367122935 0.07249596811852739
frl_apartment_5_03713 0 1 3 0.0870484367122935 0.11063773917225109
frl_apartment_5_03713 0 1 4 0.0870484367122935 -0.10440762397519307
frl_apartment_5_03714 0 1 2 0.0870484367122935 0.07249596811852739
frl_apartment_5_03714 0 1 3 0.0870484367122935 0.11063773917225109
frl_apartment_5_03714 0 1 4 0.0870484367122935 -0.10440762397519307
frl_apartment_5_03715 0 1 2 0.0870484367122935 0.07249596811852739
frl_apartment_5_03715 0 1 3 0.0870484367122935 0.11063773917225109
frl_apartment_5_03715 0 1 4 0.0870484367122935 -0.10440762397519307
frl_apartment_5_03720 0 1 2 0.10943262649447812 0.044054753139563065
frl_apartment_5_03720 0 1 3 0.10943262649447812 0.11822409070638992
frl_apartment_5_03720 0 1 4 0.10943262649447812 -0.14932756878223694
frl_apartment_5_03721 0 1 2 0.10943262649447812 0.044054753139563065
frl_apartment_5_03721 0 1 3 0.10943262649447812 0.11822409070638992
frl_apartment_5_03721 0 1 4 0.10943262649447812 -0.14932756878223694
frl_apartment_5_03722 0 1 2 0.10943262649447812 0.044054753139563065
frl_apartment_5_03722 0 1 3 0.10943262649447812 0.11822409070638992
frl_apartment_5_03722 0 1 4 0.10943262649447812 -0.14932756878223694
frl_apartment_5_03723 0 1 2 0.10943262649447812 0.044054753139563065
frl_apartment_5_03723 0 1 3 0.10943262649447812 0.11822409070638992
frl_apartment_5_03723 0 1 4 0.10943262649447812 -0.14932756878223694
frl_apartment_5_03724 0 1 2 0.10943262649447812 0.044054753139563065
frl_apartment_5_03724 0 1 3 0.10943262649447812 0.11822409070638992
frl_apartment_5_03724 0 1 4 0.10943262649447812 -0.14932756878223694
frl_apartment_5_03725 0 1 2 0.10943262649447812 0.044054753139563065
frl_apartment_5_03725 0 1 3 0.10943262649447812 0.11822409070638992
frl_apartment_5_03725 0 1 4 0.10943262649447812 -0.14932756878223694
frl_apartment_5_03730 0 1 2 0.04400086047883482 0.029526898125641042
frl_apartment_5_03730 0 1 3 0.04400086047883482 0.136822872105264
frl_apartment_5_03730 0 1 4 0.04400086047883482 -0.15431227918999946
frl_apartment_5_03731 0 1 2 0.04400086047883482 0.029526898125641042
frl_apartment_5_03731 0 1 3 0.04400086047883482 0.136822872105264
frl_apartment_5_03731 0 1 4 0.04400086047883482 -0.15431227918999946
frl_apartment_5_03732 0 1 2 0.04400086047883482 0.029526898125641042
frl_apartment_5_03732 0 1 3 0.04400086047883482 0.136822872105264
frl_apartment_5_03732 0 1 4 0.04400086047883482 -0.15431227918999946
frl_apartment_5_03733 0 1 2 0.04400086047883482 0.029526898125641042
frl_apartment_5_03733 0 1 3 0.04400086047883482 0.136822872105264
frl_apartment_5_03733 0 1 4 0.04400086047883482 -0.15431227918999946
frl_apartment_5_03734 0 1 2 0.04400086047883482 0.029526898125641042
frl_apartment_5_03734 0 1 3 0.04400086047883482 0.136822872105264
frl_apartment_5_03734 0 1 4 0.04400086047883482 -0.15431227918999946
frl_apartment_5_03735 0 1 2 0.04400086047883482 0.029526898125641042
frl_apartment_5_03735 0 1 3 0.04400086047883482 0.136822872105264
frl_apartment_5_03735 0 1 4 0.04400086047883482 -0.15431227918999946
frl_apartment_5_03740 0 1 2 0.0787746147364804 0.022184274558192694
frl_apartment_5_03740 0 1 3 0.0787746147364804 0.12775910362798018
frl_apartment_5_03740 0 1 4 0.0787746147364804 -0.13152647213677165
frl_apartment_5_03741 0 1 2 0.0787746147364804 0.022184274558192694
frl_apartment_5_03741 0 1 3 0.0787746147364804 0.12775910362798018
frl_apartment_5_03741 0 1 4 0.0787746147364804 -0.13152647213677165
frl_apartment_5_03742 0 1 2 0.0787746147364804 0.022184274558192694
frl_apartment_5_03742 0 1 3 0.0787746147364804 0.12775910362798018
frl_apartment_5_03742 0 1 4 0.0787746147364804 -0.13152647213677165
frl_apartment_5_03743 0 1 2 0.0787746147364804 0.022184274558192694
frl_apartment_5_03743 0 1 3 0.0787746147364804 0.12775910362798018
frl_apartment_5_03743 0 1 4 0.0787746147364804 -0.13152647213677165
frl_apartment_5_03744 0 1 2 0.0787746147364804 0.022184274558192694
frl_apartment_5_03744 0 1 3 0.0787746147364804 0.12775910362798018
frl_apartment_5_03744 0 1 4 0.0787746147364804 -0.13152647213677165
frl_apartment_5_03745 0 1 2 0.0787746147364804 0.022184274558192694
frl_apartment_5_03745 0 1 3 0.0787746147364804 0.12775910362798018
frl_apartment_5_03745 0 1 4 0.0787746147364804 -0.13152647213677165
frl_apartment_5_03750 0 1 2 0.08410406078764807 0.029659873152297185
frl_apartment_5_03750 0 1 3 0.08410406078764807 0.17760409226249996
frl_apartment_5_03750 0 1 4 0.08410406078764807 -0.12146610518180584
frl_apartment_5_03751 0 1 2 0.08410406078764807 0.029659873152297185
frl_apartment_5_03751 0 1 3 0.08410406078764807 0.17760409226249996
frl_apartment_5_03751 0 1 4 0.08410406078764807 -0.12146610518180584
frl_apartment_5_03752 0 1 2 0.08410406078764807 0.029659873152297185
frl_apartment_5_03752 0 1 3 0.08410406078764807 0.17760409226249996
frl_apartment_5_03752 0 1 4 0.08410406078764807 -0.12146610518180584
frl_apartment_5_03753 0 1 2 0.08410406078764807 0.029659873152297185
frl_apartment_5_03753 0 1 3 0.08410406078764807 0.17760409226249996
frl_apartment_5_03753 0 1 4 0.08410406078764807 -0.12146610518180584
frl_apartment_5_03754 0 1 2 0.08410406078764807 0.029659873152297185
frl_apartment_5_03754 0 1 3 0.08410406078764807 0.17760409226249996
frl_apartment_5_03754 0 1 4 0.08410406078764807 -0.12146610518180584
frl_apartment_5_03755 0 1 2 0.08410406078764807 0.029659873152297185
frl_apartment_5_03755 0 1 3 0.08410406078764807 0.17760409226249996
frl_apartment_5_03755 0 1 4 0.08410406078764807 -0.12146610518180584
frl_apartment_5_03760 0 1 2 0.06943756242799305 0.057643749419986345
frl_apartment_5_03760 0 1 3 0.06943756242799305 0.09272486775289118
frl_apartment_5_03760 0 1 4 0.06943756242799305 -0.13979928984755507
frl_apartment_5_03761 0 1 2 0.06943756242799305 0.057643749419986345
frl_apartment_5_03761 0 1 3 0.06943756242799305 0.09272486775289118
frl_apartment_5_03761 0 1 4 0.06943756242799305 -0.13979928984755507
frl_apartment_5_03762 0 1 2 0.06943756242799305 0.057643749419986345
frl_apartment_5_03762 0 1 3 0.06943756242799305 0.09272486775289118
frl_apartment_5_03762 0 1 4 0.06943756242799305 -0.13979928984755507
frl_apartment_5_03763 0 1 2 0.06943756242799305 0.057643749419986345
frl_apartment_5_03763 0 1 3 0.06943756242799305 0.09272486775289118
frl_apartment_5_03763 0 1 4 0.06943756242799305 -0.13979928984755507
frl_apartment_5_03764 0 1 2 0.06943756242799305 0.057643749419986345
frl_apartment_5_03764 0 1 3 0.06943756242799305 0.09272486775289118
frl_apartment_5_03764 0 1 4 0.06943756242799305 -0.13979928984755507
frl_apartment_5_03765 0 1 2 0.06943756242799305 0.057643749419986345
frl_apartment_5_03765 0 1 3 0.06943756242799305 0.09272486775289118
frl_apartment_5_03765 0 1 4 0.06943756242799305 -0.13979928984755507
frl_apartment_5_03770 0 1 2 0.09780674884707034 0.07196511218115524
frl_apartment_5_03770 0 1 3 0.09780674884707034 0.10142801021474669
frl_apartment_5_03770 0 1 4 0.09780674884707034 -0.10184377879806211
frl_apartment_5_03771 0 1 2 0.09780674884707034 0.07196511218115524
frl_apartment_5_03771 0 1 3 0.09780674884707034 0.10142801021474669
frl_apartment_5_03771 0 1 4 0.09780674884707034 -0.10184377879806211
frl_apartment_5_03772 0 1 2 0.09780674884707034 0.07196511218115524
frl_apartment_5_03772 0 1 3 0.09780674884707034 0.10142801021474669
frl_apartment_5_03772 0 1 4 0.09780674884707034 -0.10184377879806211
frl_apartment_5_03773 0 1 2 0.09780674884707034 0.07196511218115524
frl_apartment_5_03773 0 1 3 0.09780674884707034 0.10142801021474669
frl_apartment_5_03773 0 1 4 0.09780674884707034 -0.10184377879806211
frl_apartment_5_03774 0 1 2 0.09780674884707034 0.07196511218115524
frl_apartment_5_03774 0 1 3 0.09780674884707034 0.10142801021474669
frl_apartment_5_03774 0 1 4 0.09780674884707034 -0.10184377879806211
frl_apartment_5_03775 0 1 2 0.09780674884707034 0.07196511218115524
frl_apartment_5_03775 0 1 3 0.09780674884707034 0.10142801021474669
frl_apartment_5_03775 0 1 4 0.09780674884707034 -0.10184377879806211
frl_apartment_5_03780 0 1 2 0.10158800053539946 0.07820797413419443
frl_apartment_5_03780 0 1 3 0.10158800053539946 0.17483119622903148
frl_apartment_5_03780 0 1 4 0.10158800053539946 -0.12175124152558355
frl_apartment_5_03781 0 1 2 0.10158800053539946 0.07820797413419443
frl_apartment_5_03781 0 1 3 0.10158800053539946 0.17483119622903148
frl_apartment_5_03781 0 1 4 0.10158800053539946 -0.12175124152558355
frl_apartment_5_03782 0 1 2 0.10158800053539946 0.07820797413419443
frl_apartment_5_03782 0 1 3 0.10158800053539946 0.17483119622903148
frl_apartment_5_03782 0 1 4 0.10158800053539946 -0.12175124152558355
frl_apartment_5_03783 0 1 2 0.10158800053539946 0.07820797413419443
frl_apartment_5_03783 0 1 3 0.10158800053539946 0.17483119622903148
frl_apartment_5_03783 0 1 4 0.10158800053539946 -0.12175124152558355
frl_apartment_5_03784 0 1 2 0.10158800053539946 0.07820797413419443
frl_apartment_5_03784 0 1 3 0.10158800053539946 0.17483119622903148
frl_apartment_5_03784 0 1 4 0.10158800053539946 -0.12175124152558355
frl_apartment_5_03785 0 1 2 0.10158800053539946 0.07820797413419443
frl_apartment_5_03785 0 1 3 0.10158800053539946 0.17483119622903148
frl_apartment_5_03785 0 1 4 0.10158800053539946 -0.12175124152558355
frl_apartment_5_03790 0 1 2 0.05078575186569095 0.05064116400682346
frl_apartment_5_03790 0 1 3 0.05078575186569095 0.14554328268138925
frl_apartment_5_03790 0 1 4 0.05078575186569095 -0.05335326456541753
frl_apartment_5_03791 0 1 2 0.05078575186569095 0.05064116400682346
frl_apartment_5_03791 0 1 3 0.05078575186569095 0.14554328268138925
frl_apartment_5_03791 0 1 4 0.05078575186569095 -0.05335326456541753
frl_apartment_5_03792 0 1 2 0.05078575186569095 0.05064116400682346
frl_apartment_5_03792 0 1 3 0.05078575186569095 0.14554328268138925
frl_apartment_5_03792 0 1 4 0.05078575186569095 -0.05335326456541753
frl_apartment_5_03793 0 1 2 0.05078575186569095 0.05064116400682346
frl_apartment_5_03793 0 1 3 0.05078575186569095 0.14554328268138925
frl_apartment_5_03793 0 1 4 0.05078575186569095 -0.05335326456541753
frl_apartment_5_03794 0 1 2 0.05078575186569095 0.05064116400682346
frl_apartment_5_03794 0 1 3 0.05078575186569095 0.14554328268138925
frl_apartment_5_03794 0 1 4 0.05078575186569095 -0.05335326456541753
frl_apartment_5_03795 0 1 2 0.05078575186569095 0.05064116400682346
frl_apartment_5_03795 0 1 3 0.05078575186569095 0.14554328268138925
frl_apartment_5_03795 0 1 4 0.05078575186569095 -0.05335326456541753
frl_apartment_5_03800 0 1 2 0.09945224552987819 0.04789061054407011
frl_apartment_5_03800 0 1 3 0.09945224552987819 0.16320686647576477
frl_apartment_5_03800 0 1 4 0.09945224552987819 -0.17492498461860695
frl_apartment_5_03801 0 1 2 0.09945224552987819 0.04789061054407011
frl_apartment_5_03801 0 1 3 0.09945224552987819 0.16320686647576477
frl_apartment_5_03801 0 1 4 0.09945224552987819 -0.17492498461860695
frl_apartment_5_03802 0 1 2 0.09945224552987819 0.04789061054407011
frl_apartment_5_03802 0 1 3 0.09945224552987819 0.16320686647576477
frl_apartment_5_03802 0 1 4 0.09945224552987819 -0.17492498461860695
frl_apartment_5_03803 0 1 2 0.09945224552987819 0.04789061054407011
frl_apartment_5_03803 0 1 3 0.09945224552987819 0.16320686647576477
frl_apartment_5_03803 0 1 4 0.09945224552987819 -0.17492498461860695
frl_apartment_5_03804 0 1 2 0.09945224552987819 0.04789061054407011
frl_apartment_5_03804 0 1 3 0.09945224552987819 0.16320686647576477
frl_apartment_5_03804 0 1 4 0.09945224552987819 -0.17492498461860695
frl_apartment_5_03805 0 1 2 0.09945224552987819 0.04789061054407011
frl_apartment_5_03805 0 1 3 0.09945224552987819 0.16320686647576477
frl_apartment_5_03805 0 1 4 0.09945224552987819 -0.17492498461860695
frl_apartment_5_03810 0 1 2 0.08746161392069948 0.03667293184355251
frl_apartment_5_03810 0 1 3 0.08746161392069948 0.12757333694228135
frl_apartment_5_03810 0 1 4 0.08746161392069948 -0.12878017993430962
frl_apartment_5_03811 0 1 2 0.08746161392069948 0.03667293184355251
frl_apartment_5_03811 0 1 3 0.08746161392069948 0.12757333694228135
frl_apartment_5_03811 0 1 4 0.08746161392069948 -0.12878017993430962
frl_apartment_5_03812 0 1 2 0.08746161392069948 0.03667293184355251
frl_apartment_5_03812 0 1 3 0.08746161392069948 0.12757333694228135
frl_apartment_5_03812 0 1 4 0.08746161392069948 -0.12878017993430962
frl_apartment_5_03813 0 1 2 0.08746161392069948 0.03667293184355251
frl_apartment_5_03813 0 1 3 0.08746161392069948 0.12757333694228135
frl_apartment_5_03813 0 1 4 0.08746161392069948 -0.12878017993430962
frl_apartment_5_03814 0 1 2 0.08746161392069948 0.03667293184355251
frl_apartment_5_03814 0 1 3 0.08746161392069948 0.12757333694228135
frl_apartment_5_03814 0 1 4 0.08746161392069948 -0.12878017993430962
frl_apartment_5_03815 0 1 2 0.08746161392069948 0.03667293184355251
frl_apartment_5_03815 0 1 3 0.08746161392069948 0.12757333694228135
frl_apartment_5_03815 0 1 4 0.08746161392069948 -0.12878017993430962
frl_apartment_5_03820 0 1 2 0.09024617728410031 0.08678745770280923
frl_apartment_5_03820 0 1 3 0.09024617728410031 0.10250451275973267
frl_apartment_5_03820 0 1 4 0.09024617728410031 -0.1657430206869059
frl_apartment_5_03821 0 1 2 0.09024617728410031 0.08678745770280923
frl_apartment_5_03821 0 1 3 0.09024617728410031 0.10250451275973267
frl_apartment_5_03821 0 1 4 0.09024617728410031 -0.1657430206869059
frl_apartment_5_03822 0 1 2 0.09024617728410031 0.08678745770280923
frl_apartment_5_03822 0 1 3 0.09024617728410031 0.10250451275973267
frl_apartment_5_03822 0 1 4 0.09024617728410031 -0.1657430206869059
frl_apartment_5_03823 0 1 2 0.09024617728410031 0.08678745770280923
frl_apartment_5_03823 0 1 3 0.09024617728410031 0.10250451275973267
frl_apartment_5_03823 0 1 4 0.09024617728410031 -0.1657430206869059
frl_apartment_5_03824 0 1 2 0.09024617728410031 0.08678745770280923
frl_apartment_5_03824 0 1 3 0.09024617728410031 0.10250451275973267
frl_apartment_5_03824 0 1 4 0.09024617728410031 -0.1657430206869059
frl_apartment_5_03825 0 1 2 0.09024617728410031 0.08678745770280923
frl_apartment_5_03825 0 1 3 0.09024617728410031 0.10250451275973267
frl_apartment_5_03825 0 1 4 0.09024617728410031 -0.1657430206869059
frl_apartment_5_03830 0 1 2 0.09049323647434535 0.02003493361511915
frl_apartment_5_03830 0 1 3 0.09049323647434535 0.10504774846651403
frl_apartment_5_03830 0 1 4 0.09049323647434535 -0.15242428846789446
frl_apartment_5_03831 0 1 2 0.09049323647434535 0.02003493361511915
frl_apartment_5_03831 0 1 3 0.09049323647434535 0.10504774846651403
frl_apartment_5_03831 0 1 4 0.09049323647434535 -0.15242428846789446
frl_apartment_5_03832 0 1 2 0.09049323647434535 0.02003493361511915
frl_apartment_5_03832 0 1 3 0.09049323647434535 0.10504774846651403
frl_apartment_5_03832 0 1 4 0.09049323647434535 -0.15242428846789446
frl_apartment_5_03833 0 1 2 0.09049323647434535 0.02003493361511915
frl_apartment_5_03833 0 1 3 0.09049323647434535 0.10504774846651403
frl_apartment_5_03833 0 1 4 0.09049323647434535 -0.15242428846789446
frl_apartment_5_03834 0 1 2 0.09049323647434535 0.02003493361511915
frl_apartment_5_03834 0 1 3 0.09049323647434535 0.10504774846651403
frl_apartment_5_03834 0 1 4 0.09049323647434535 -0.15242428846789446
frl_apartment_5_03835 0 1 2 0.09049323647434535 0.02003493361511915
frl_apartment_5_03835 0 1 3 0.09049323647434535 0.10504774846651403
frl_apartment_5_03835 0 1 4 0.09049323647434535 -0.15242428846789446
frl_apartment_5_03840 0 1 2 0.05757917265783376 0.03529716640534879
frl_apartment_5_03840 0 1 3 0.05757917265783376 0.0860569963577341
frl_apartment_5_03840 0 1 4 0.05757917265783376 -0.11048758615656745
frl_apartment_5_03841 0 1 2 0.05757917265783376 0.03529716640534879
frl_apartment_5_03841 0 1 3 0.05757917265783376 0.0860569963577341
frl_apartment_5_03841 0 1 4 0.05757917265783376 -0.11048758615656745
frl_apartment_5_03842 0 1 2 0.05757917265783376 0.03529716640534879
frl_apartment_5_03842 0 1 3 0.05757917265783376 0.0860569963577341
frl_apartment_5_03842 0 1 4 0.05757917265783376 -0.11048758615656745
frl_apartment_5_03843 0 1 2 0.05757917265783376 0.03529716640534879
frl_apartment_5_03843 0 1 3 0.05757917265783376 0.0860569963577341
frl_apartment_5_03843 0 1 4 0.05757917265783376 -0.11048758615656745
frl_apartment_5_03844 0 1 2 0.05757917265783376 0.03529716640534879
frl_apartment_5_03844 0 1 3 0.05757917265783376 0.0860569963577341
frl_apartment_5_03844 0 1 4 0.05757917265783376 -0.11048758615656745
frl_apartment_5_03845 0 1 2 0.05757917265783376 0.03529716640534879
frl_apartment_5_03845 0 1 3 0.05757917265783376 0.0860569963577341
frl_apartment_5_03845 0 1 4 0.05757917265783376 -0.11048758615656745
frl_apartment_5_03850 0 1 2 0.09961596971551691 0.09888498799180802
frl_apartment_5_03850 0 1 3 0.09961596971551691 0.15832282708518264
frl_apartment_5_03850 0 1 4 0.09961596971551691 -0.15290170973095346
frl_apartment_5_03851 0 1 2 0.09961596971551691 0.09888498799180802
frl_apartment_5_03851 0 1 3 0.09961596971551691 0.15832282708518264
frl_apartment_5_03851 0 1 4 0.09961596971551691 -0.15290170973095346
frl_apartment_5_03852 0 1 2 0.09961596971551691 0.09888498799180802
frl_apartment_5_03852 0 1 3 0.09961596971551691 0.15832282708518264
frl_apartment_5_03852 0 1 4 0.09961596971551691 -0.15290170973095346
frl_apartment_5_03853 0 1 2 0.09961596971551691 0.09888498799180802
frl_apartment_5_03853 0 1 3 0.09961596971551691 0.15832282708518264
frl_apartment_5_03853 0 1 4 0.09961596971551691 -0.15290170973095346
frl_apartment_5_03854 0 1 2 0.09961596971551691 0.09888498799180802
frl_apartment_5_03854 0 1 3 0.09961596971551691 0.15832282708518264
frl_apartment_5_03854 0 1 4 0.09961596971551691 -0.15290170973095346
frl_apartment_5_03855 0 1 2 0.09961596971551691 0.09888498799180802
frl_apartment_5_03855 0 1 3 0.09961596971551691 0.15832282708518264
frl_apartment_5_03855 0 1 4 0.09961596971551691 -0.15290170973095346
frl_apartment_5_03860 0 1 2 0.05021798393241332 0.02378533802040065
frl_apartment_5_03860 0 1 3 0.05021798393241332 0.1510232549379994
frl_apartment_5_03860 0 1 4 0.05021798393241332 -0.11910380720800874
frl_apartment_5_03861 0 1 2 0.05021798393241332 0.02378533802040065
frl_apartment_5_03861 0 1 3 0.05021798393241332 0.1510232549379994
frl_apartment_5_03861 0 1 4 0.05021798393241332 -0.11910380720800874
frl_apartment_5_03862 0 1 2 0.05021798393241332 0.02378533802040065
frl_apartment_5_03862 0 1 3 0.05021798393241332 0.1510232549379994
frl_apartment_5_03862 0 1 4 0.05021798393241332 -0.11910380720800874
frl_apartment_5_03863 0 1 2 0.05021798393241332 0.02378533802040065
frl_apartment_5_03863 0 1 3 0.05021798393241332 0.1510232549379994
frl_apartment_5_03863 0 1 4 0.05021798393241332 -0.11910380720800874
frl_apartment_5_03864 0 1 2 0.05021798393241332 0.02378533802040065
frl_apartment_5_03864 0 1 3 0.05021798393241332 0.1510232549379994
frl_apartment_5_03864 0 1 4 0.05021798393241332 -0.11910380720800874
frl_apartment_5_03865 0 1 2 0.05021798393241332 0.02378533802040065
frl_apartment_5_03865 0 1 3 0.05021798393241332 0.1510232549379994
frl_apartment_5_03865 0 1 4 0.05021798393241332 -0.11910380720800874
frl_apartment_5_03870 0 1 2 0.08852809194869317 0.06786174180716703
frl_apartment_5_03870 0 1 3 0.08852809194869317 0.15029823659396813
frl_apartment_5_03870 0 1 4 0.08852809194869317 -0.12200909764133984
frl_apartment_5_03871 0 1 2 0.08852809194869317 0.06786174180716703
frl_apartment_5_03871 0 1 3 0.08852809194869317 0.15029823659396813
frl_apartment_5_03871 0 1 4 0.08852809194869317 -0.12200909764133984
frl_apartment_5_03872 0 1 2 0.08852809194869317 0.06786174180716703
frl_apartment_5_03872 0 1 3 0.08852809194869317 0.15029823659396813
frl_apartment_5_03872 0 1 4 0.08852809194869317 -0.12200909764133984
frl_apartment_5_03873 0 1 2 0.08852809194869317 0.06786174180716703
frl_apartment_5_03873 0 1 3 0.08852809194869317 0.15029823659396813
frl_apartment_5_03873 0 1 4 0.08852809194869317 -0.12200909764133984
frl_apartment_5_03874 0 1 2 0.08852809194869317 0.06786174180716703
frl_apartment_5_03874 0 1 3 0.08852809194869317 0.15029823659396813
