office_2_00000 0 1 2 0.08706629985461284 0.04900402767625862
office_2_02082 0 1 2 0.057936176188218516 0.03796144587492192
office_2_02082 0 1 3 0.057936176188218516 0.10022305584457697
office_2_02082 0 1 4 0.057936176188218516 -0.1247513977726451
office_2_02083 0 1 2 0.057936176188218516 0.03796144587492192
office_2_02083 0 1 3 0.057936176188218516 0.10022305584457697
office_2_02083 0 1 4 0.057936176188218516 -0.1247513977726451
office_2_02084 0 1 2 0.057936176188218516 0.03796144587492192
office_2_02084 0 1 3 0.057936176188218516 0.10022305584457697
office_2_02084 0 1 4 0.057936176188218516 -0.1247513977726451
office_2_02085 0 1 2 0.057936176188218516 0.03796144587492192
office_2_02085 0 1 3 0.057936176188218516 0.10022305584457697
office_2_02085 0 1 4 0.057936176188218516 -0.1247513977726451
office_2_02090 0 1 2 0.0978436460871318 0.07594357541566009
office_2_02090 0 1 3 0.0978436460871318 0.10437411353236775
office_2_02090 0 1 4 0.0978436460871318 -0.12538588230964645
office_2_02091 0 1 2 0.0978436460871318 0.07594357541566009
office_2_02091 0 1 3 0.0978436460871318 0.10437411353236775
office_2_02091 0 1 4 0.0978436460871318 -0.12538588230964645
office_2_02092 0 1 2 0.0978436460871318 0.07594357541566009
office_2_02092 0 1 3 0.0978436460871318 0.10437411353236775
office_2_02092 0 1 4 0.0978436460871318 -0.12538588230964645
office_2_02093 0 1 2 0.0978436460871318 0.07594357541566009
office_2_02093 0 1 3 0.0978436460871318 0.10437411353236775
office_2_02093 0 1 4 0.0978436460871318 -0.12538588230964645
office_2_02094 0 1 2 0.0978436460871318 0.07594357541566009
office_2_02094 0 1 3 0.0978436460871318 0.10437411353236775
office_2_02094 0 1 4 0.0978436460871318 -0.12538588230964645
office_2_02095 0 1 2 0.0978436460871318 0.07594357541566009
office_2_02095 0 1 3 0.0978436460871318 0.10437411353236775
office_2_02095 0 1 4 0.0978436460871318 -0.12538588230964645
office_2_02100 0 1 2 0.037275990858573804 0.02629966252470327
office_2_02100 0 1 3 0.037275990858573804 0.10858604522810326
office_2_02100 0 1 4 0.037275990858573804 -0.03926523119587476
office_2_02101 0 1 2 0.037275990858573804 0.02629966252470327
office_2_02101 0 1 3 0.037275990858573804 0.10858604522810326
office_2_02101 0 1 4 0.037275990858573804 -0.03926523119587476
office_2_02102 0 1 2 0.037275990858573804 0.02629966252470327
office_2_02102 0 1 3 0.037275990858573804 0.10858604522810326
office_2_02102 0 1 4 0.037275990858573804 -0.03926523119587476
office_2_02103 0 1 2 0.037275990858573804 0.02629966252470327
office_2_02103 0 1 3 0.037275990858573804 0.10858604522810326
office_2_02103 0 1 4 0.037275990858573804 -0.03926523119587476
office_2_02104 0 1 2 0.037275990858573804 0.02629966252470327
office_2_02104 0 1 3 0.037275990858573804 0.10858604522810326
office_2_02104 0 1 4 0.037275990858573804 -0.03926523119587476
office_2_02105 0 1 2 0.037275990858573804 0.02629966252470327
office_2_02105 0 1 3 0.037275990858573804 0.10858604522810326
office_2_02105 0 1 4 0.037275990858573804 -0.03926523119587476
office_2_02110 0 1 2 0.05849124952914554 0.04842014428951559
office_2_02110 0 1 3 0.05849124952914554 0.14143264004417555
office_2_02110 0 1 4 0.05849124952914554 -0.1313684490387374
office_2_02111 0 1 2 0.05849124952914554 0.04842014428951559
office_2_02111 0 1 3 0.05849124952914554 0.14143264004417555
office_2_02111 0 1 4 0.05849124952914554 -0.1313684490387374
office_2_02112 0 1 2 0.05849124952914554 0.04842014428951559
office_2_02112 0 1 3 0.05849124952914554 0.14143264004417555
office_2_02112 0 1 4 0.05849124952914554 -0.1313684490387374
office_2_02113 0 1 2 0.05849124952914554 0.04842014428951559
office_2_02113 0 1 3 0.05849124952914554 0.14143264004417555
office_2_02113 0 1 4 0.05849124952914554 -0.1313684490387374
office_2_02114 0 1 2 0.05849124952914554 0.04842014428951559
office_2_02114 0 1 3 0.05849124952914554 0.14143264004417555
office_2_02114 0 1 4 0.05849124952914554 -0.1313684490387374
office_2_02115 0 1 2 0.05849124952914554 0.04842014428951559
office_2_02115 0 1 3 0.05849124952914554 0.14143264004417555
office_2_02115 0 1 4 0.05849124952914554 -0.1313684490387374
office_2_02120 0 1 2 0.08093612206177045 0.04747588750552709
office_2_02120 0 1 3 0.08093612206177045 0.10144391805129452
office_2_02120 0 1 4 0.08093612206177045 -0.15640341747805286
office_2_02121 0 1 2 0.08093612206177045 0.04747588750552709
office_2_02121 0 1 3 0.08093612206177045 0.10144391805129452
office_2_02121 0 1 4 0.08093612206177045 -0.15640341747805286
office_2_02122 0 1 2 0.08093612206177045 0.04747588750552709
office_2_02122 0 1 3 0.08093612206177045 0.10144391805129452
office_2_02122 0 1 4 0.08093612206177045 -0.15640341747805286
office_2_02123 0 1 2 0.08093612206177045 0.04747588750552709
office_2_02123 0 1 3 0.08093612206177045 0.10144391805129452
office_2_02123 0 1 4 0.08093612206177045 -0.15640341747805286
office_2_02124 0 1 2 0.08093612206177045 0.04747588750552709
office_2_02124 0 1 3 0.08093612206177045 0.10144391805129452
office_2_02124 0 1 4 0.08093612206177045 -0.15640341747805286
office_2_02125 0 1 2 0.08093612206177045 0.04747588750552709
office_2_02125 0 1 3 0.08093612206177045 0.10144391805129452
office_2_02125 0 1 4 0.08093612206177045 -0.15640341747805286
office_2_02130 0 1 2 0.08103142679962769 0.03515838705049081
office_2_02130 0 1 3 0.08103142679962769 0.14178478962925178
office_2_02130 0 1 4 0.08103142679962769 -0.10074359073014758
office_2_02131 0 1 2 0.08103142679962769 0.03515838705049081
office_2_02131 0 1 3 0.08103142679962769 0.14178478962925178
office_2_02131 0 1 4 0.08103142679962769 -0.10074359073014758
office_2_02132 0 1 2 0.08103142679962769 0.03515838705049081
office_2_02132 0 1 3 0.08103142679962769 0.14178478962925178
office_2_02132 0 1 4 0.08103142679962769 -0.10074359073014758
office_2_02133 0 1 2 0.08103142679962769 0.03515838705049081
office_2_02133 0 1 3 0.08103142679962769 0.14178478962925178
office_2_02133 0 1 4 0.08103142679962769 -0.10074359073014758
office_2_02134 0 1 2 0.08103142679962769 0.03515838705049081
office_2_02134 0 1 3 0.08103142679962769 0.14178478962925178
office_2_02134 0 1 4 0.08103142679962769 -0.10074359073014758
office_2_02135 0 1 2 0.08103142679962769 0.03515838705049081
office_2_02135 0 1 3 0.08103142679962769 0.14178478962925178
office_2_02135 0 1 4 0.08103142679962769 -0.10074359073014758
office_2_02140 0 1 2 0.10963990589323548 0.0961909184894403
office_2_02140 0 1 3 0.10963990589323548 0.16037990184946513
office_2_02140 0 1 4 0.10963990589323548 -0.1576557599674041
office_2_02141 0 1 2 0.10963990589323548 0.0961909184894403
office_2_02141 0 1 3 0.10963990589323548 0.16037990184946513
office_2_02141 0 1 4 0.10963990589323548 -0.1576557599674041
office_2_02142 0 1 2 0.10963990589323548 0.0961909184894403
office_2_02142 0 1 3 0.10963990589323548 0.16037990184946513
office_2_02142 0 1 4 0.10963990589323548 -0.1576557599674041
office_2_02143 0 1 2 0.10963990589323548 0.0961909184894403
office_2_02143 0 1 3 0.10963990589323548 0.16037990184946513
office_2_02143 0 1 4 0.10963990589323548 -0.1576557599674041
office_2_02144 0 1 2 0.10963990589323548 0.0961909184894403
office_2_02144 0 1 3 0.10963990589323548 0.16037990184946513
office_2_02144 0 1 4 0.10963990589323548 -0.1576557599674041
office_2_02145 0 1 2 0.10963990589323548 0.0961909184894403
office_2_02145 0 1 3 0.10963990589323548 0.16037990184946513
office_2_02145 0 1 4 0.10963990589323548 -0.1576557599674041
office_2_02150 0 1 2 0.06829425853559035 0.03135958405270017
office_2_02150 0 1 3 0.06829425853559035 0.06906607309772507
office_2_02150 0 1 4 0.06829425853559035 -0.0918956198326989
office_2_02151 0 1 2 0.06829425853559035 0.03135958405270017
office_2_02151 0 1 3 0.06829425853559035 0.06906607309772507
office_2_02151 0 1 4 0.06829425853559035 -0.0918956198326989
office_2_02152 0 1 2 0.06829425853559035 0.03135958405270017
office_2_02152 0 1 3 0.06829425853559035 0.06906607309772507
office_2_02152 0 1 4 0.06829425853559035 -0.0918956198326989
office_2_02153 0 1 2 0.06829425853559035 0.03135958405270017
office_2_02153 0 1 3 0.06829425853559035 0.06906607309772507
office_2_02153 0 1 4 0.06829425853559035 -0.0918956198326989
office_2_02154 0 1 2 0.06829425853559035 0.03135958405270017
office_2_02154 0 1 3 0.06829425853559035 0.06906607309772507
office_2_02154 0 1 4 0.06829425853559035 -0.0918956198326989
office_2_02155 0 1 2 0.06829425853559035 0.03135958405270017
office_2_02155 0 1 3 0.06829425853559035 0.06906607309772507
office_2_02155 0 1 4 0.06829425853559035 -0.0918956198326989
office_2_02160 0 1 2 0.0953693985127351 0.024099777091510805
office_2_02160 0 1 3 0.0953693985127351 0.11034458168549482
office_2_02160 0 1 4 0.0953693985127351 -0.13725162183461792
office_2_02161 0 1 2 0.0953693985127351 0.024099777091510805
office_2_02161 0 1 3 0.0953693985127351 0.11034458168549482
office_2_02161 0 1 4 0.0953693985127351 -0.13725162183461792
office_2_02162 0 1 2 0.0953693985127351 0.024099777091510805
office_2_02162 0 1 3 0.0953693985127351 0.11034458168549482
office_2_02162 0 1 4 0.0953693985127351 -0.13725162183461792
office_2_02163 0 1 2 0.0953693985127351 0.024099777091510805
office_2_02163 0 1 3 0.0953693985127351 0.11034458168549482
office_2_02163 0 1 4 0.0953693985127351 -0.13725162183461792
office_2_02164 0 1 2 0.0953693985127351 0.024099777091510805
office_2_02164 0 1 3 0.0953693985127351 0.11034458168549482
office_2_02164 0 1 4 0.0953693985127351 -0.13725162183461792
office_2_02165 0 1 2 0.0953693985127351 0.024099777091510805
office_2_02165 0 1 3 0.0953693985127351 0.11034458168549482
office_2_02165 0 1 4 0.0953693985127351 -0.13725162183461792
office_2_02170 0 1 2 0.06474630820915524 0.06229776942211049
office_2_02170 0 1 3 0.06474630820915524 0.17153893001929071
office_2_02170 0 1 4 0.06474630820915524 -0.06787009812202942
office_2_02171 0 1 2 0.06474630820915524 0.06229776942211049
office_2_02171 0 1 3 0.06474630820915524 0.17153893001929071
office_2_02171 0 1 4 0.06474630820915524 -0.06787009812202942
office_2_02172 0 1 2 0.06474630820915524 0.06229776942211049
office_2_02172 0 1 3 0.06474630820915524 0.17153893001929071
office_2_02172 0 1 4 0.06474630820915524 -0.06787009812202942
office_2_02173 0 1 2 0.06474630820915524 0.06229776942211049
office_2_02173 0 1 3 0.06474630820915524 0.17153893001929071
office_2_02173 0 1 4 0.06474630820915524 -0.06787009812202942
office_2_02174 0 1 2 0.06474630820915524 0.06229776942211049
office_2_02174 0 1 3 0.06474630820915524 0.17153893001929071
office_2_02174 0 1 4 0.06474630820915524 -0.06787009812202942
office_2_02175 0 1 2 0.06474630820915524 0.06229776942211049
office_2_02175 0 1 3 0.06474630820915524 0.17153893001929071
office_2_02175 0 1 4 0.06474630820915524 -0.06787009812202942
office_2_02180 0 1 2 0.06858248635423742 0.048894867604982295
office_2_02180 0 1 3 0.06858248635423742 0.07816467871202132
office_2_02180 0 1 4 0.06858248635423742 -0.16305337482068477
office_2_02181 0 1 2 0.06858248635423742 0.048894867604982295
office_2_02181 0 1 3 0.06858248635423742 0.07816467871202132
office_2_02181 0 1 4 0.06858248635423742 -0.16305337482068477
office_2_02182 0 1 2 0.06858248635423742 0.048894867604982295
office_2_02182 0 1 3 0.06858248635423742 0.07816467871202132
office_2_02182 0 1 4 0.06858248635423742 -0.16305337482068477
office_2_02183 0 1 2 0.06858248635423742 0.048894867604982295
office_2_02183 0 1 3 0.06858248635423742 0.07816467871202132
office_2_02183 0 1 4 0.06858248635423742 -0.16305337482068477
office_2_02184 0 1 2 0.06858248635423742 0.048894867604982295
office_2_02184 0 1 3 0.06858248635423742 0.07816467871202132
office_2_02184 0 1 4 0.06858248635423742 -0.16305337482068477
office_2_02185 0 1 2 0.06858248635423742 0.048894867604982295
office_2_02185 0 1 3 0.06858248635423742 0.07816467871202132
office_2_02185 0 1 4 0.06858248635423742 -0.16305337482068477
office_2_02190 0 1 2 0.046966339064389996 0.03445075738303484
office_2_02190 0 1 3 0.046966339064389996 0.16445481350352273
office_2_02190 0 1 4 0.046966339064389996 -0.1321780797159693
office_2_02191 0 1 2 0.046966339064389996 0.03445075738303484
office_2_02191 0 1 3 0.046966339064389996 0.16445481350352273
office_2_02191 0 1 4 0.046966339064389996 -0.1321780797159693
office_2_02192 0 1 2 0.046966339064389996 0.03445075738303484
office_2_02192 0 1 3 0.046966339064389996 0.16445481350352273
office_2_02192 0 1 4 0.046966339064389996 -0.1321780797159693
office_2_02193 0 1 2 0.046966339064389996 0.03445075738303484
office_2_02193 0 1 3 0.046966339064389996 0.16445481350352273
office_2_02193 0 1 4 0.046966339064389996 -0.1321780797159693
office_2_02194 0 1 2 0.046966339064389996 0.03445075738303484
office_2_02194 0 1 3 0.046966339064389996 0.16445481350352273
office_2_02194 0 1 4 0.046966339064389996 -0.1321780797159693
office_2_02195 0 1 2 0.046966339064389996 0.03445075738303484
office_2_02195 0 1 3 0.046966339064389996 0.16445481350352273
office_2_02195 0 1 4 0.046966339064389996 -0.1321780797159693
office_2_02200 0 1 2 0.09077194704224348 0.0381807886739052
office_2_02200 0 1 3 0.09077194704224348 0.17566300920448955
office_2_02200 0 1 4 0.09077194704224348 -0.16095461372369016
office_2_02201 0 1 2 0.09077194704224348 0.0381807886739052
office_2_02201 0 1 3 0.09077194704224348 0.17566300920448955
office_2_02201 0 1 4 0.09077194704224348 -0.16095461372369016
office_2_02202 0 1 2 0.09077194704224348 0.0381807886739052
office_2_02202 0 1 3 0.09077194704224348 0.17566300920448955
office_2_02202 0 1 4 0.09077194704224348 -0.16095461372369016
office_2_02203 0 1 2 0.09077194704224348 0.0381807886739052
office_2_02203 0 1 3 0.09077194704224348 0.17566300920448955
office_2_02203 0 1 4 0.09077194704224348 -0.16095461372369016
office_2_02204 0 1 2 0.09077194704224348 0.0381807886739052
office_2_02204 0 1 3 0.09077194704224348 0.17566300920448955
office_2_02204 0 1 4 0.09077194704224348 -0.16095461372369016
office_2_02205 0 1 2 0.09077194704224348 0.0381807886739052
office_2_02205 0 1 3 0.09077194704224348 0.17566300920448955
office_2_02205 0 1 4 0.09077194704224348 -0.16095461372369016
office_2_02210 0 1 2 0.05473630147408613 0.04704335666963185
office_2_02210 0 1 3 0.05473630147408613 0.1460680815087987
office_2_02210 0 1 4 0.05473630147408613 -0.11277011927586633
office_2_02211 0 1 2 0.05473630147408613 0.04704335666963185
office_2_02211 0 1 3 0.05473630147408613 0.1460680815087987
office_2_02211 0 1 4 0.05473630147408613 -0.11277011927586633
office_2_02212 0 1 2 0.05473630147408613 0.04704335666963185
office_2_02212 0 1 3 0.05473630147408613 0.1460680815087987
office_2_02212 0 1 4 0.05473630147408613 -0.11277011927586633
office_2_02213 0 1 2 0.05473630147408613 0.04704335666963185
office_2_02213 0 1 3 0.05473630147408613 0.1460680815087987
office_2_02213 0 1 4 0.05473630147408613 -0.11277011927586633
office_2_02214 0 1 2 0.05473630147408613 0.04704335666963185
office_2_02214 0 1 3 0.05473630147408613 0.1460680815087987
office_2_02214 0 1 4 0.05473630147408613 -0.11277011927586633
office_2_02215 0 1 2 0.05473630147408613 0.04704335666963185
office_2_02215 0 1 3 0.05473630147408613 0.1460680815087987
office_2_02215 0 1 4 0.05473630147408613 -0.11277011927586633
office_2_02220 0 1 2 0.045771567003512925 0.033050864244766776
office_2_02220 0 1 3 0.045771567003512925 0.15891348477905393
office_2_02220 0 1 4 0.045771567003512925 -0.1736580699640381
office_2_02221 0 1 2 0.045771567003512925 0.033050864244766776
office_2_02221 0 1 3 0.045771567003512925 0.15891348477905393
office_2_02221 0 1 4 0.045771567003512925 -0.1736580699640381
office_2_02222 0 1 2 0.045771567003512925 0.033050864244766776
office_2_02222 0 1 3 0.045771567003512925 0.15891348477905393
office_2_02222 0 1 4 0.045771567003512925 -0.1736580699640381
office_2_02223 0 1 2 0.045771567003512925 0.033050864244766776
office_2_02223 0 1 3 0.045771567003512925 0.15891348477905393
office_2_02223 0 1 4 0.045771567003512925 -0.1736580699640381
office_2_02224 0 1 2 0.045771567003512925 0.033050864244766776
office_2_02224 0 1 3 0.045771567003512925 0.15891348477905393
office_2_02224 0 1 4 0.045771567003512925 -0.1736580699640381
office_2_02225 0 1 2 0.045771567003512925 0.033050864244766776
office_2_02225 0 1 3 0.045771567003512925 0.15891348477905393
office_2_02225 0 1 4 0.045771567003512925 -0.1736580699640381
office_2_02230 0 1 2 0.10002357877512484 0.059671322379183864
office_2_02230 0 1 3 0.10002357877512484 0.14947749927092285
office_2_02230 0 1 4 0.10002357877512484 -0.13717065366049205
office_2_02231 0 1 2 0.10002357877512484 0.059671322379183864
office_2_02231 0 1 3 0.10002357877512484 0.14947749927092285
office_2_02231 0 1 4 0.10002357877512484 -0.13717065366049205
office_2_02232 0 1 2 0.10002357877512484 0.059671322379183864
office_2_02232 0 1 3 0.10002357877512484 0.14947749927092285
office_2_02232 0 1 4 0.10002357877512484 -0.13717065366049205
office_2_02233 0 1 2 0.10002357877512484 0.059671322379183864
office_2_02233 0 1 3 0.10002357877512484 0.14947749927092285
office_2_02233 0 1 4 0.10002357877512484 -0.13717065366049205
office_2_02234 0 1 2 0.10002357877512484 0.059671322379183864
office_2_02234 0 1 3 0.10002357877512484 0.14947749927092285
office_2_02234 0 1 4 0.10002357877512484 -0.13717065366049205
office_2_02235 0 1 2 0.10002357877512484 0.059671322379183864
office_2_02235 0 1 3 0.10002357877512484 0.14947749927092285
office_2_02235 0 1 4 0.10002357877512484 -0.13717065366049205
office_2_02240 0 1 2 0.10813705080225398 0.0873504459382955
office_2_02240 0 1 3 0.10813705080225398 0.17693226635776627
office_2_02240 0 1 4 0.10813705080225398 -0.1468133516701317
office_2_02241 0 1 2 0.10813705080225398 0.0873504459382955
office_2_02241 0 1 3 0.10813705080225398 0.17693226635776627
office_2_02241 0 1 4 0.10813705080225398 -0.1468133516701317
office_2_02242 0 1 2 0.10813705080225398 0.0873504459382955
office_2_02242 0 1 3 0.10813705080225398 0.17693226635776627
office_2_02242 0 1 4 0.10813705080225398 -0.1468133516701317
office_2_02243 0 1 2 0.10813705080225398 0.0873504459382955
office_2_02243 0 1 3 0.10813705080225398 0.17693226635776627
office_2_02243 0 1 4 0.10813705080225398 -0.1468133516701317
office_2_02244 0 1 2 0.10813705080225398 0.0873504459382955
office_2_02244 0 1 3 0.10813705080225398 0.17693226635776627
office_2_02244 0 1 4 0.10813705080225398 -0.1468133516701317
office_2_02245 0 1 2 0.10813705080225398 0.0873504459382955
office_2_02245 0 1 3 0.10813705080225398 0.17693226635776627
office_2_02245 0 1 4 0.10813705080225398 -0.1468133516701317
office_2_02250 0 1 2 0.10347592685744096 0.0421069852910787
office_2_02250 0 1 3 0.10347592685744096 0.1564189068124022
office_2_02250 0 1 4 0.10347592685744096 -0.14011850251974503
office_2_02251 0 1 2 0.10347592685744096 0.0421069852910787
office_2_02251 0 1 3 0.10347592685744096 0.1564189068124022
office_2_02251 0 1 4 0.10347592685744096 -0.14011850251974503
office_2_02252 0 1 2 0.10347592685744096 0.0421069852910787
office_2_02252 0 1 3 0.10347592685744096 0.1564189068124022
office_2_02252 0 1 4 0.10347592685744096 -0.14011850251974503
office_2_02253 0 1 2 0.10347592685744096 0.0421069852910787
office_2_02253 0 1 3 0.10347592685744096 0.1564189068124022
office_2_02253 0 1 4 0.10347592685744096 -0.14011850251974503
office_2_02254 0 1 2 0.10347592685744096 0.0421069852910787
office_2_02254 0 1 3 0.10347592685744096 0.1564189068124022
office_2_02254 0 1 4 0.10347592685744096 -0.14011850251974503
office_2_02255 0 1 2 0.10347592685744096 0.0421069852910787
office_2_02255 0 1 3 0.10347592685744096 0.1564189068124022
office_2_02255 0 1 4 0.10347592685744096 -0.14011850251974503
office_2_02260 0 1 2 0.03576747018091142 0.02544838657407995
office_2_02260 0 1 3 0.03576747018091142 0.041962864823103546
office_2_02260 0 1 4 0.03576747018091142 -0.15506303999673107
office_2_02261 0 1 2 0.03576747018091142 0.02544838657407995
office_2_02261 0 1 3 0.03576747018091142 0.041962864823103546
office_2_02261 0 1 4 0.03576747018091142 -0.15506303999673107
office_2_02262 0 1 2 0.03576747018091142 0.02544838657407995
office_2_02262 0 1 3 0.03576747018091142 0.041962864823103546
office_2_02262 0 1 4 0.03576747018091142 -0.15506303999673107
office_2_02263 0 1 2 0.03576747018091142 0.02544838657407995
office_2_02263 0 1 3 0.03576747018091142 0.041962864823103546
office_2_02263 0 1 4 0.03576747018091142 -0.15506303999673107
office_2_02264 0 1 2 0.03576747018091142 0.02544838657407995
office_2_02264 0 1 3 0.03576747018091142 0.041962864823103546
office_2_02264 0 1 4 0.03576747018091142 -0.15506303999673107
office_2_02265 0 1 2 0.03576747018091142 0.02544838657407995
office_2_02265 0 1 3 0.03576747018091142 0.041962864823103546
office_2_02265 0 1 4 0.03576747018091142 -0.15506303999673107
office_2_02270 0 1 2 0.08930610458961069 0.0889803965620641
office_2_02270 0 1 3 0.08930610458961069 0.1554852752383567
office_2_02270 0 1 4 0.08930610458961069 -0.17105528636008469
office_2_02271 0 1 2 0.08930610458961069 0.0889803965620641
office_2_02271 0 1 3 0.08930610458961069 0.1554852752383567
office_2_02271 0 1 4 0.08930610458961069 -0.17105528636008469
office_2_02272 0 1 2 0.08930610458961069 0.0889803965620641
office_2_02272 0 1 3 0.08930610458961069 0.1554852752383567
office_2_02272 0 1 4 0.08930610458961069 -0.17105528636008469
office_2_02273 0 1 2 0.08930610458961069 0.0889803965620641
office_2_02273 0 1 3 0.08930610458961069 0.1554852752383567
office_2_02273 0 1 4 0.08930610458961069 -0.17105528636008469
office_2_02274 0 1 2 0.08930610458961069 0.0889803965620641
office_2_02274 0 1 3 0.08930610458961069 0.1554852752383567
office_2_02274 0 1 4 0.08930610458961069 -0.17105528636008469
office_2_02275 0 1 2 0.08930610458961069 0.0889803965620641
office_2_02275 0 1 3 0.08930610458961069 0.1554852752383567
office_2_02275 0 1 4 0.08930610458961069 -0.17105528636008469
office_2_02280 0 1 2 0.09873688308051744 0.03844745698771182
office_2_02280 0 1 3 0.09873688308051744 0.16568515433650755
office_2_02280 0 1 4 0.09873688308051744 -0.1392207064867255
office_2_02281 0 1 2 0.09873688308051744 0.03844745698771182
office_2_02281 0 1 3 0.09873688308051744 0.16568515433650755
office_2_02281 0 1 4 0.09873688308051744 -0.1392207064867255
office_2_02282 0 1 2 0.09873688308051744 0.03844745698771182
office_2_02282 0 1 3 0.09873688308051744 0.16568515433650755
office_2_02282 0 1 4 0.09873688308051744 -0.1392207064867255
office_2_02283 0 1 2 0.09873688308051744 0.03844745698771182
office_2_02283 0 1 3 0.09873688308051744 0.16568515433650755
office_2_02283 0 1 4 0.09873688308051744 -0.1392207064867255
office_2_02284 0 1 2 0.09873688308051744 0.03844745698771182
office_2_02284 0 1 3 0.09873688308051744 0.16568515433650755
office_2_02284 0 1 4 0.09873688308051744 -0.1392207064867255
office_2_02285 0 1 2 0.09873688308051744 0.03844745698771182
office_2_02285 0 1 3 0.09873688308051744 0.16568515433650755
office_2_02285 0 1 4 0.09873688308051744 -0.1392207064867255
office_2_02290 0 1 2 0.09404797847516844 0.08309064672320082
office_2_02290 0 1 3 0.09404797847516844 0.10539653111998293
office_2_02290 0 1 4 0.09404797847516844 -0.11401911577008594
office_2_02291 0 1 2 0.09404797847516844 0.08309064672320082
office_2_02291 0 1 3 0.09404797847516844 0.10539653111998293
office_2_02291 0 1 4 0.09404797847516844 -0.11401911577008594
office_2_02292 0 1 2 0.09404797847516844 0.08309064672320082
office_2_02292 0 1 3 0.09404797847516844 0.10539653111998293
office_2_02292 0 1 4 0.09404797847516844 -0.11401911577008594
office_2_02293 0 1 2 0.09404797847516844 0.08309064672320082
office_2_02293 0 1 3 0.09404797847516844 0.10539653111998293
office_2_02293 0 1 4 0.09404797847516844 -0.11401911577008594
office_2_02294 0 1 2 0.09404797847516844 0.08309064672320082
office_2_02294 0 1 3 0.09404797847516844 0.10539653111998293
office_2_02294 0 1 4 0.09404797847516844 -0.11401911577008594
office_2_02295 0 1 2 0.09404797847516844 0.08309064672320082
office_2_02295 0 1 3 0.09404797847516844 0.10539653111998293
office_2_02295 0 1 4 0.09404797847516844 -0.11401911577008594
office_2_02300 0 1 2 0.10612537649137128 0.053306540772708605
office_2_02300 0 1 3 0.10612537649137128 0.16220992634325987
office_2_02300 0 1 4 0.10612537649137128 -0.14910512655337466
office_2_02301 0 1 2 0.10612537649137128 0.053306540772708605
office_2_02301 0 1 3 0.10612537649137128 0.16220992634325987
office_2_02301 0 1 4 0.10612537649137128 -0.14910512655337466
office_2_02302 0 1 2 0.10612537649137128 0.053306540772708605
office_2_02302 0 1 3 0.10612537649137128 0.16220992634325987
office_2_02302 0 1 4 0.10612537649137128 -0.14910512655337466
office_2_02303 0 1 2 0.10612537649137128 0.053306540772708605
office_2_02303 0 1 3 0.10612537649137128 0.16220992634325987
office_2_02303 0 1 4 0.10612537649137128 -0.14910512655337466
office_2_02304 0 1 2 0.10612537649137128 0.053306540772708605
office_2_02304 0 1 3 0.10612537649137128 0.16220992634325987
office_2_02304 0 1 4 0.10612537649137128 -0.14910512655337466
office_2_02305 0 1 2 0.10612537649137128 0.053306540772708605
office_2_02305 0 1 3 0.10612537649137128 0.16220992634325987
office_2_02305 0 1 4 0.10612537649137128 -0.14910512655337466
office_2_02310 0 1 2 0.06761105459298739 0.06379605485989673
office_2_02310 0 1 3 0.06761105459298739 0.11365784279857422
office_2_02310 0 1 4 0.06761105459298739 -0.09055321387036869
office_2_02311 0 1 2 0.06761105459298739 0.06379605485989673
office_2_02311 0 1 3 0.06761105459298739 0.11365784279857422
office_2_02311 0 1 4 0.06761105459298739 -0.09055321387036869
office_2_02312 0 1 2 0.06761105459298739 0.06379605485989673
office_2_02312 0 1 3 0.06761105459298739 0.11365784279857422
office_2_02312 0 1 4 0.06761105459298739 -0.09055321387036869
office_2_02313 0 1 2 0.06761105459298739 0.06379605485989673
office_2_02313 0 1 3 0.06761105459298739 0.11365784279857422
office_2_02313 0 1 4 0.06761105459298739 -0.09055321387036869
office_2_02314 0 1 2 0.06761105459298739 0.06379605485989673
office_2_02314 0 1 3 0.06761105459298739 0.11365784279857422
office_2_02314 0 1 4 0.06761105459298739 -0.09055321387036869
office_2_02315 0 1 2 0.06761105459298739 0.06379605485989673
office_2_02315 0 1 3 0.06761105459298739 0.11365784279857422
office_2_02315 0 1 4 0.06761105459298739 -0.09055321387036869
office_2_02320 0 1 2 0.04993388073281914 0.04740622847679786
office_2_02320 0 1 3 0.04993388073281914 0.15398698153446133
office_2_02320 0 1 4 0.04993388073281914 -0.12131948803085109
office_2_02321 0 1 2 0.04993388073281914 0.04740622847679786
office_2_02321 0 1 3 0.04993388073281914 0.15398698153446133
office_2_02321 0 1 4 0.04993388073281914 -0.12131948803085109
office_2_02322 0 1 2 0.04993388073281914 0.04740622847679786
office_2_02322 0 1 3 0.04993388073281914 0.15398698153446133
office_2_02322 0 1 4 0.04993388073281914 -0.12131948803085109
office_2_02323 0 1 2 0.04993388073281914 0.04740622847679786
office_2_02323 0 1 3 0.04993388073281914 0.15398698153446133
office_2_02323 0 1 4 0.04993388073281914 -0.12131948803085109
office_2_02324 0 1 2 0.04993388073281914 0.04740622847679786
office_2_02324 0 1 3 0.04993388073281914 0.15398698153446133
office_2_02324 0 1 4 0.04993388073281914 -0.12131948803085109
office_2_02325 0 1 2 0.04993388073281914 0.04740622847679786
office_2_02325 0 1 3 0.04993388073281914 0.15398698153446133
office_2_02325 0 1 4 0.04993388073281914 -0.12131948803085109
office_2_02330 0 1 2 0.04442683326147236 0.043169544515925765
